vid_id,frame_order,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,exercise
266,180,87.48717,61.786236,34.198383,91.685234,85.352974,130.96086,130.50768,push_up
266,181,83.74667,57.24104,43.763798,121.79009,121.38278,129.91928,132.72575,push_up
266,182,87.601295,65.227844,58.47007,112.27771,95.49044,133.93858,137.15683,push_up
266,183,88.18518,53.32506,25.989836,133.73178,138.37105,124.3908,128.51962,push_up
266,184,87.11261,60.57745,35.19708,126.85431,129.68,125.73714,123.9939,push_up
266,185,86.56003,58.0099,38.379196,123.630135,113.43827,131.90393,132.75935,push_up
266,186,90.50637,61.857742,37.925808,124.12273,117.55672,133.93431,131.4502,push_up
266,187,88.01496,55.13628,33.09129,128.00536,125.36649,126.26048,135.45609,push_up
266,188,77.43222,55.598278,18.056173,137.55177,141.48622,152.28128,132.24979,push_up
266,189,93.245285,73.639725,51.554085,101.795105,92.01935,133.3193,137.28355,push_up
266,190,81.91604,58.119625,29.555887,138.72534,142.4576,116.55939,138.57742,push_up
266,191,25.09926,21.53438,3.7916303,171.11905,174.1455,165.95103,169.7507,push_up
266,192,85.87894,55.556034,24.055033,98.13346,79.30263,147.17139,145.40112,push_up
266,193,87.94874,77.82961,35.335144,117.300705,112.50587,137.67487,128.58441,push_up
266,194,84.10944,65.33223,54.119507,112.92896,103.439445,129.04375,147.72023,push_up
267,0,110.777115,105.460785,38.629383,154.4573,161.3272,144.03024,137.02982,push_up
267,1,104.16181,101.79801,39.81198,154.18047,154.19475,142.97386,135.55702,push_up
267,5,55.10269,63.181557,116.79108,158.33884,70.47688,115.36275,121.722145,push_up
267,6,53.433067,68.502266,75.86545,149.35258,77.70981,115.339554,127.66587,push_up
267,9,19.911062,87.95783,41.343315,119.72515,123.31312,130.68565,93.43177,push_up
267,10,19.527256,80.927216,42.3062,118.58164,131.20285,131.42734,91.410416,push_up
267,11,31.504953,80.79134,98.31619,105.72094,121.3993,111.58282,143.45277,push_up
267,13,34.392654,39.732304,45.35405,142.7838,120.95876,131.30998,147.82976,push_up
267,14,39.859863,64.9184,60.179825,137.87143,103.05993,118.386284,102.688515,push_up
267,15,70.8988,78.237045,46.39104,116.97936,115.7273,116.72442,100.10005,push_up
267,16,80.84205,105.689766,44.367104,117.705025,115.360016,117.16754,115.89565,push_up
267,17,30.90643,18.387897,11.724672,175.80446,173.27576,102.12794,107.20178,push_up
267,18,30.704216,16.520906,13.365902,177.87292,173.57314,84.33243,93.85322,push_up
267,20,2.535204,89.305595,60.40432,167.94385,109.63045,66.02208,84.33033,push_up
267,21,85.85285,99.88261,153.01817,90.38087,99.33055,99.4472,133.57152,push_up
267,22,90.59738,82.04858,88.44086,75.342545,140.1019,107.64681,128.10779,push_up
267,26,23.879625,54.953228,11.553806,176.03528,172.9322,100.00944,134.66669,push_up
267,27,33.858257,56.19282,12.897385,174.65817,173.40666,107.51847,132.6009,push_up
267,28,28.371222,53.44901,12.086772,170.80247,174.58948,102.569145,133.67572,push_up
267,31,71.51142,52.10509,12.302927,173.14536,170.45483,149.45288,138.029,push_up
267,32,73.84988,61.210583,12.132858,171.94922,172.2784,146.45444,135.97385,push_up
267,33,68.99459,52.52733,11.386934,171.8487,170.75964,152.7447,148.59486,push_up
267,34,71.00423,54.6439,12.565736,172.16591,172.16217,153.544,149.85039,push_up
267,35,71.349106,57.188824,18.744255,171.00938,171.80836,156.90231,152.43228,push_up
267,36,43.22223,77.20231,13.134117,171.89417,170.06123,150.46147,155.50058,push_up
267,37,52.067303,55.53042,13.455956,174.52463,173.45485,149.61514,140.73618,push_up
267,38,32.991478,69.52027,12.743572,172.21188,172.25685,143.17036,149.88857,push_up
267,41,16.079365,20.146595,10.531846,166.25743,167.28314,163.99365,144.26862,push_up
267,42,10.74184,15.992739,17.180882,162.06529,166.23073,139.54887,73.360916,push_up
267,43,65.53868,69.54028,22.453625,165.55019,159.96922,118.75763,113.03047,push_up
267,44,70.403435,91.57183,17.922152,171.75647,162.24576,117.37663,127.45415,push_up
267,45,47.153015,35.513668,16.063831,171.5051,165.37967,99.58719,107.485886,push_up
267,46,43.35765,32.07522,14.140641,172.95953,169.23088,91.43961,107.03997,push_up
267,48,28.584436,120.78182,86.68363,57.63719,26.463205,34.635223,110.28224,push_up
267,49,25.991474,90.30055,76.61478,49.06536,24.276491,42.445354,112.46758,push_up
267,50,59.284378,89.99347,87.06879,38.690067,35.49327,33.508183,130.83202,push_up
267,51,18.80946,15.923912,14.667031,175.02019,171.6644,55.532047,66.75689,push_up
267,52,22.318426,17.45528,14.965141,171.53777,172.16287,58.841797,61.4717,push_up
267,56,105.05242,162.86089,139.3064,64.09677,41.054493,55.90065,155.54387,push_up
267,58,52.088882,105.75814,67.94339,103.74058,111.52536,160.02519,142.27873,push_up
267,59,42.06488,72.8189,68.76588,120.517876,54.604202,158.4525,154.6222,push_up
267,60,47.623257,70.698555,53.150593,120.61384,100.08935,160.66917,152.36195,push_up
267,62,46.34263,33.579247,54.505795,104.76826,137.36542,160.92522,155.60933,push_up
267,63,13.960347,120.980194,45.458836,115.59118,70.62296,105.8476,104.81232,push_up
267,64,12.7968445,74.459404,40.57447,114.77161,75.10791,110.78076,61.87996,push_up
267,65,31.025774,22.535843,19.711754,166.37099,156.11989,79.49155,83.58064,push_up
267,66,26.568853,22.502697,12.899909,173.53658,174.7045,84.73342,91.78295,push_up
267,67,31.243422,24.161932,11.218226,167.22113,174.90926,78.07034,98.85229,push_up
267,68,29.358778,24.476616,11.557284,166.39783,172.20955,88.27048,98.13581,push_up
267,69,34.668102,25.693483,11.568087,171.60547,176.23509,87.21769,101.45399,push_up
267,70,33.3386,25.591106,11.011579,172.46326,177.16579,89.8279,102.35901,push_up
267,71,31.769442,35.19803,11.572667,172.6067,177.17075,100.35256,118.15339,push_up
267,72,31.808159,37.40857,11.616116,172.1577,174.92804,94.6676,117.5277,push_up
267,73,28.827368,46.944466,18.238398,173.81403,160.82944,101.79332,110.55321,push_up
267,74,44.908306,56.935486,18.629423,173.76875,163.29076,84.574265,105.24042,push_up
267,75,44.738014,54.01179,15.60224,175.75078,171.77367,80.68652,113.044075,push_up
267,76,59.786144,54.51635,13.313682,176.69772,171.18628,115.21423,111.50462,push_up
267,77,20.445707,4.5981493,18.365757,156.51704,171.16919,150.9308,144.58032,push_up
267,78,19.903791,6.289336,20.265501,154.10931,168.51149,154.44182,130.34468,push_up
267,79,17.999752,86.89093,8.035705,164.92677,172.99808,146.42459,121.48909,push_up
267,80,14.666465,98.23187,6.0563445,164.73738,175.24472,152.54637,132.84149,push_up
267,82,9.70857,18.871433,3.5067682,174.37886,178.12402,161.68338,150.70563,push_up
267,83,20.724318,10.607138,3.5011246,174.73845,174.11803,155.9071,137.77771,push_up
267,84,15.951684,10.331939,5.8467364,175.39537,173.82793,157.36919,139.57697,push_up
267,85,64.15693,72.820946,6.15756,174.55579,169.41,127.870575,138.72672,push_up
267,86,81.42882,82.05908,8.174954,176.8121,171.38533,121.09608,144.81381,push_up
267,87,69.81358,88.215805,25.719954,165.79831,173.73946,146.76909,150.21822,push_up
267,88,72.01754,90.02419,19.535326,162.66116,174.074,149.48042,150.86124,push_up
267,90,92.60896,88.45328,19.69573,162.84462,169.5255,140.5442,136.59453,push_up
267,91,97.44561,93.100655,20.851095,157.75572,169.95323,151.0878,139.13618,push_up
267,92,97.01591,93.62634,18.502062,156.9787,168.883,147.10037,136.98308,push_up
267,93,100.71804,98.96502,16.70008,160.7231,170.032,150.2031,138.30252,push_up
267,94,100.30387,98.14098,15.153771,162.21121,170.47768,149.961,137.72392,push_up
267,95,101.77841,101.176735,17.376562,170.50015,172.54361,150.78609,136.59348,push_up
267,96,101.686516,101.618706,16.990856,169.33958,170.12355,148.53734,136.8351,push_up
267,97,101.22216,98.066864,13.663592,171.00885,168.79454,146.84755,132.34558,push_up
267,98,99.72286,97.65608,14.12653,167.062,169.73279,143.17004,133.25395,push_up
267,99,104.46237,99.53887,19.942207,169.92236,162.76193,141.45789,141.0037,push_up
267,100,102.43169,99.33304,19.652376,167.85422,164.3045,141.11656,139.41006,push_up
267,107,37.48719,47.679207,15.820231,171.24625,169.06726,109.302986,127.157486,push_up
267,108,37.353195,38.535957,16.071669,168.68074,173.5352,112.49271,112.6779,push_up
267,109,31.52463,25.552448,15.913602,176.95354,172.99167,74.916916,91.1199,push_up
267,110,30.10538,29.61212,16.531725,176.54858,174.05069,68.69024,94.80846,push_up
267,111,76.942375,76.31081,25.822935,163.2325,170.26593,114.02454,107.91776,push_up
267,119,14.571844,39.357426,15.548401,124.61112,146.34973,128.00386,29.06102,push_up
267,120,10.730346,68.84121,15.737821,126.3677,152.04948,118.495224,76.33445,push_up
267,121,9.261979,36.17657,112.96244,77.07899,132.03256,115.88943,50.67538,push_up
267,122,2.312153,36.49349,17.530424,135.80087,143.79318,117.72352,41.06637,push_up
267,129,27.048025,17.002748,15.770851,175.18936,172.50626,92.52959,110.62254,push_up
267,133,25.76184,58.067917,42.897743,107.80903,120.50625,128.886,125.64788,push_up
267,134,28.78109,128.10349,45.75332,100.27664,108.611145,44.953465,143.09398,push_up
267,139,45.391136,53.80372,11.151113,173.15134,175.94257,110.312355,114.15816,push_up
267,140,41.991802,48.19056,10.54404,166.82507,172.81683,102.62082,112.61732,push_up
267,145,64.496956,46.870796,11.519723,174.34053,172.11438,143.76671,134.63536,push_up
267,146,63.606937,49.30845,11.310033,170.97127,170.29993,145.6412,138.4569,push_up
267,147,59.662586,52.9807,10.138476,169.71039,169.63445,145.2512,141.75732,push_up
267,148,54.08747,49.743977,10.067474,172.85065,169.48367,144.02138,140.22743,push_up
267,149,76.887245,67.40444,9.695702,171.42883,173.65451,156.79265,150.73688,push_up
267,150,74.97254,65.175354,9.460492,171.2909,173.39226,155.29543,150.57535,push_up
267,151,84.06536,74.003624,10.135216,168.05074,172.65254,163.36053,156.21242,push_up
267,152,80.68929,70.547966,9.854627,169.62715,173.06108,162.17636,156.47665,push_up
267,153,84.424194,72.93115,11.086634,165.82059,174.312,166.7768,161.85904,push_up
267,154,84.77706,73.707634,11.481252,165.81038,174.43303,167.2146,162.15155,push_up
267,155,83.50688,72.26415,9.8970785,169.35959,175.64787,166.62404,159.8291,push_up
267,156,84.411476,74.01198,9.703992,169.80232,175.88077,167.36887,159.9942,push_up
268,0,49.2059,69.47611,27.657652,168.70615,174.48387,139.10704,117.19805,push_up
268,1,58.51683,66.42432,25.42818,168.87186,174.45087,130.02022,137.23318,push_up
268,2,60.97337,65.93377,31.837402,169.02113,165.69106,132.11615,135.00508,push_up
268,3,60.328995,73.291046,26.444647,171.03748,168.59758,134.75139,151.98785,push_up
268,4,60.15749,74.25277,31.075546,170.95276,172.33153,137.53174,162.12071,push_up
268,5,58.354946,75.39341,26.370249,161.78589,169.28894,139.28299,163.62335,push_up
268,6,58.205162,79.440765,25.64017,170.00977,170.10637,137.42749,169.48686,push_up
268,7,57.314396,81.99954,29.899366,163.61469,164.26968,140.63177,173.53697,push_up
268,8,55.74836,84.90343,25.726233,167.66869,168.83598,136.13452,176.38728,push_up
268,9,60.80071,83.34199,27.03068,167.1089,168.7732,141.54463,175.03525,push_up
268,10,59.17888,84.41777,25.250145,168.16168,171.21107,138.446,176.93797,push_up
268,11,59.355564,83.70574,27.53469,167.57025,166.32361,140.44904,175.18639,push_up
268,12,58.58533,83.87297,29.521196,167.1688,164.94438,139.40599,176.07713,push_up
268,13,60.581398,82.77679,30.329556,168.18718,164.57922,140.01625,174.10216,push_up
268,14,59.233448,83.1825,28.261513,167.33347,167.55664,143.14337,173.71135,push_up
268,15,59.220894,84.88324,29.950903,167.2618,164.9478,140.68277,173.57858,push_up
268,16,59.340504,83.81368,30.064825,165.13455,162.51189,144.28175,172.03754,push_up
268,17,58.420982,82.31394,29.264965,166.0944,166.07893,141.34605,171.15181,push_up
268,18,58.84382,81.97327,29.956388,162.41318,166.97504,141.5387,173.37743,push_up
268,19,58.37157,83.09012,33.053516,165.57283,163.31006,142.8216,171.33716,push_up
268,20,57.981884,81.24683,37.89842,163.70393,159.49791,141.19827,168.69148,push_up
268,21,57.660145,81.98665,35.46856,162.47809,161.59332,140.86102,167.4793,push_up
268,22,58.254974,82.33928,31.88172,164.89789,168.99904,141.73177,166.11476,push_up
268,23,57.534103,80.31463,36.149994,163.55005,159.27516,142.02472,166.87173,push_up
268,24,63.940937,81.79552,27.310081,168.69678,171.14688,146.97092,163.68245,push_up
268,25,61.16746,78.77903,21.632547,169.75226,173.95496,141.73518,159.39287,push_up
268,26,62.41008,76.140434,28.826355,169.13051,167.55841,142.38626,153.71039,push_up
268,27,57.870262,71.41844,30.01617,169.95241,166.38469,134.82039,144.37518,push_up
268,28,58.220657,66.29661,35.72359,161.47044,163.77333,133.83324,144.1657,push_up
268,29,51.78706,69.71695,30.887842,172.33514,166.15155,128.8977,138.62962,push_up
268,30,49.008945,63.375305,38.480877,159.16478,161.32683,129.32951,132.90645,push_up
268,31,45.257683,66.50225,35.30252,172.8215,169.90941,133.25693,123.83254,push_up
268,32,47.74522,62.16987,53.82581,161.84976,150.04443,134.27296,117.56332,push_up
268,33,40.6423,61.60695,39.98454,167.65341,163.18756,128.08783,117.97044,push_up
268,34,39.625664,61.207848,54.413338,165.97852,145.89168,132.5832,99.8034,push_up
268,35,30.248806,58.116383,22.135326,160.05609,166.20528,119.33244,87.81227,push_up
268,36,25.394373,47.921673,32.909286,169.4026,174.11305,113.54596,88.42315,push_up
268,37,20.038496,50.74259,28.378136,171.09058,167.4459,112.99725,88.22482,push_up
268,38,15.177451,40.128105,28.802616,175.6188,173.54417,119.15405,86.31046,push_up
268,39,29.94519,28.461206,24.220629,178.14026,178.30211,118.326515,95.87726,push_up
268,40,22.36298,27.074337,27.085575,172.41066,175.94226,120.23832,112.25757,push_up
268,41,23.424696,29.335718,23.771498,173.37735,176.34622,114.82312,101.793236,push_up
268,42,23.545528,30.71137,23.691885,169.89107,174.02269,114.3243,109.451126,push_up
268,43,22.2099,22.563288,24.225956,170.29063,175.52905,113.471664,99.12412,push_up
268,44,28.097496,22.246696,22.816545,169.50145,176.46603,108.96662,91.97729,push_up
268,45,29.285965,25.193428,22.226238,170.1201,177.50447,98.59239,94.81182,push_up
268,46,26.385092,26.453718,22.87004,171.40976,177.27472,115.54475,95.69276,push_up
268,47,27.26915,20.285448,24.042175,168.61652,179.34717,111.29754,98.409904,push_up
268,48,23.388891,23.76431,23.92488,169.33643,172.28793,117.01106,103.08217,push_up
268,49,25.011944,24.21843,22.894228,168.753,175.38551,115.11065,98.24582,push_up
268,50,17.275017,26.334919,23.244545,163.01857,177.10909,121.59862,104.2972,push_up
268,51,19.657848,27.926355,26.96352,171.84593,177.87836,121.27123,105.27075,push_up
268,52,27.165451,25.794415,29.701048,175.03284,174.48537,114.01451,105.6311,push_up
268,53,16.199137,33.723644,21.17422,176.04378,173.35541,119.73004,100.98532,push_up
268,54,20.650965,41.155308,31.552385,170.80626,175.48203,135.1243,100.348854,push_up
268,55,24.895052,46.53631,24.370789,173.12798,173.45685,121.272354,89.17902,push_up
268,56,28.245245,53.328484,24.528904,166.03,176.6332,122.9673,91.11804,push_up
268,57,43.743748,58.5713,34.387543,163.11078,164.72397,125.2155,97.53396,push_up
268,58,44.215084,62.53878,28.206896,164.25883,169.54747,132.75781,112.29092,push_up
268,59,44.18671,67.68216,28.378939,172.6351,173.60594,129.52733,105.82015,push_up
268,60,51.58166,63.619324,36.750553,164.49904,167.49791,128.51735,130.53575,push_up
268,61,56.708977,68.75271,24.591314,177.66678,179.20845,128.57098,131.86665,push_up
268,62,59.68447,64.98788,29.584959,169.64107,172.0967,130.06209,140.41042,push_up
268,63,59.366253,71.69018,26.031841,168.58069,165.97726,133.01823,148.56622,push_up
268,64,57.598053,71.016426,25.545362,169.86363,172.60893,136.06534,159.31154,push_up
268,65,58.84026,77.717766,27.771143,164.08138,164.98122,140.5306,162.25131,push_up
268,66,57.770214,79.55216,23.614227,162.51315,166.70091,142.44939,165.53667,push_up
268,67,59.397453,80.293076,28.853266,162.91917,160.63629,146.09769,170.69458,push_up
268,68,57.920834,81.04289,25.428555,164.97137,168.1645,144.97795,170.86732,push_up
268,69,55.76555,78.23915,24.62116,164.58693,170.45975,145.2454,169.29893,push_up
268,70,59.1188,79.8466,24.09555,166.66731,169.497,147.21794,172.26035,push_up
268,71,56.413197,82.43787,28.467363,169.6713,167.93573,149.19211,170.352,push_up
268,72,58.026222,82.007614,24.387823,166.89453,170.56349,147.08853,171.53719,push_up
268,73,60.293095,81.94443,29.562891,166.7112,169.27654,147.6674,170.36955,push_up
268,74,58.52542,80.95182,27.784714,167.87383,170.05316,147.12062,170.81685,push_up
268,75,53.550434,80.331696,28.529913,165.94785,163.24272,147.78091,170.09688,push_up
268,76,56.239674,79.48331,26.537401,163.72691,166.45708,147.26642,168.34279,push_up
268,77,56.063236,80.17166,30.21766,164.02802,166.23575,149.5575,169.50945,push_up
268,78,59.623478,80.97774,26.337738,167.1526,172.75233,151.66318,168.48517,push_up
268,79,59.618828,80.20568,25.39457,167.20572,173.023,150.66206,167.02441,push_up
268,80,59.25016,80.35063,23.891308,169.24733,174.38387,153.47052,170.01169,push_up
268,81,59.428524,80.26981,23.735846,169.533,174.43274,151.506,171.01027,push_up
268,82,58.697433,81.3818,25.04202,170.36433,172.80035,149.53828,169.99084,push_up
268,83,54.340565,79.7605,27.159937,167.6077,170.29958,146.35378,167.8489,push_up
268,84,55.52643,79.511215,28.34869,162.42586,169.90468,147.14052,166.8556,push_up
268,85,58.394085,78.93822,25.873497,166.37242,172.1807,144.0282,167.26448,push_up
268,86,57.05219,79.67517,29.819132,168.24612,166.28822,141.04556,165.28136,push_up
268,87,58.279453,76.4478,29.891031,166.1104,165.87625,141.1391,159.87474,push_up
268,88,58.275787,73.16254,31.66298,164.36636,163.22159,143.35474,153.38156,push_up
268,89,58.871338,70.80666,30.641579,159.50146,165.13231,138.72319,150.02124,push_up
268,90,54.977703,67.902,27.902807,174.31213,170.19849,133.89905,144.57309,push_up
268,91,52.54625,63.983036,23.423244,169.793,178.40848,127.97359,138.08519,push_up
268,92,53.66675,66.255486,28.643173,166.39291,173.20775,129.46141,133.2694,push_up
268,93,49.567772,66.23373,31.401283,172.00282,166.6181,131.44086,131.09367,push_up
268,94,44.746506,65.16425,33.73185,166.3124,161.31578,129.72762,126.87378,push_up
268,95,42.24248,62.452057,33.19938,161.14664,163.99542,134.5712,123.456375,push_up
268,96,42.555347,57.11723,34.969326,161.8143,159.80672,131.70122,108.235115,push_up
268,97,36.910667,62.565376,41.20613,172.32071,140.8668,122.8573,88.10622,push_up
268,98,30.513195,53.410313,31.58064,172.96379,176.49919,124.424416,77.475494,push_up
268,99,20.136766,46.866882,27.450094,160.8953,177.98402,121.64941,85.19802,push_up
268,100,25.64888,45.980747,30.019674,171.72261,175.21623,121.494385,81.93981,push_up
268,101,20.059645,29.923716,28.618883,169.84966,175.80716,126.46696,101.80981,push_up
268,102,28.033634,24.223108,24.129087,171.59431,176.42691,117.92753,99.881615,push_up
268,103,21.617924,29.694462,25.419184,168.51349,176.60799,114.76716,97.09666,push_up
268,104,23.849052,32.370743,24.891768,168.5015,172.68138,125.07886,94.33002,push_up
268,105,20.82893,25.685118,24.67825,168.47383,177.48915,127.470314,109.11823,push_up
268,106,24.745838,23.674446,22.357613,171.14578,175.87796,112.509346,101.6727,push_up
268,107,26.97716,22.554495,22.962112,173.9517,179.84549,110.94968,92.507416,push_up
268,108,22.767433,23.412659,25.765581,173.11649,177.09653,114.6369,95.6798,push_up
268,109,26.348196,24.063433,24.033213,172.30144,172.70651,111.92804,91.34734,push_up
268,110,27.523962,25.59234,22.02805,170.03297,176.51596,113.108986,87.55592,push_up
268,111,25.336369,25.03095,21.371355,167.36726,178.57562,112.12296,94.165,push_up
268,112,23.654493,22.967627,23.272945,171.3133,179.07274,108.645256,106.83342,push_up
268,113,23.461367,27.311146,23.953402,169.4953,176.55682,112.47873,109.96392,push_up
268,114,22.484388,30.180794,27.350798,167.74063,177.12253,116.83616,100.413956,push_up
268,115,17.107801,26.979055,25.364891,173.83899,171.86792,113.432396,103.62694,push_up
268,116,20.108267,37.320694,28.832672,173.81866,164.05594,125.44129,98.20164,push_up
268,117,20.067648,48.871483,27.967934,166.56644,171.81645,113.3269,93.864006,push_up
268,118,18.1492,55.63574,25.756632,176.8075,173.01869,112.125336,87.59873,push_up
268,119,32.599205,54.318314,33.87972,170.72845,170.29955,125.349686,87.81377,push_up
268,120,115.753365,123.739784,60.190914,57.44206,56.24388,65.94192,138.43913,push_up
268,121,46.05873,63.272785,44.18246,154.96356,151.87062,139.03584,111.93634,push_up
268,122,49.30164,69.267105,31.100613,176.55922,178.78839,126.42854,110.7148,push_up
268,123,60.374226,67.18929,30.358246,174.7521,174.65642,128.06084,127.07707,push_up
268,124,53.67937,62.66489,26.044096,166.7141,176.08162,127.407104,133.66414,push_up
268,125,59.659267,68.53032,31.808807,171.1147,169.08336,133.75586,141.8336,push_up
268,126,59.452805,72.50498,32.34641,163.13005,166.39708,138.44485,152.37169,push_up
268,127,59.966095,80.01782,28.054081,170.00122,167.78935,134.72021,163.0265,push_up
268,128,60.28757,82.6296,30.638994,167.48323,167.48123,139.58656,167.69604,push_up
268,129,57.718468,80.873795,32.57407,170.81044,166.63605,142.10434,171.69876,push_up
268,130,58.815876,82.010895,29.874044,170.98734,169.90688,146.1161,172.01695,push_up
268,131,55.52911,80.12713,29.657309,169.59802,168.5747,146.98071,170.74217,push_up
268,132,55.15186,82.05444,28.986485,168.37949,165.80841,146.97809,175.8537,push_up
268,133,61.295937,81.5031,31.119152,172.04442,164.97734,143.06142,166.62695,push_up
268,134,60.210682,83.59949,30.149912,169.4871,165.17339,143.77905,174.78957,push_up
268,135,62.656868,83.8469,36.50864,172.75624,159.40651,145.93575,170.07628,push_up
268,136,61.419544,83.26088,35.299767,168.5219,161.91624,142.46957,171.64893,push_up
268,137,59.863354,83.16044,31.124498,169.13898,162.56017,145.57233,173.03246,push_up
268,138,63.18525,83.76117,39.15906,168.71268,157.46219,148.17293,168.1903,push_up
268,139,59.369114,85.05395,32.08652,168.18665,164.15823,141.91489,171.86522,push_up
268,140,60.778755,82.48949,35.572598,171.40332,163.0618,144.01418,164.52069,push_up
268,141,60.84182,81.94095,32.298717,170.95338,169.70123,143.68988,164.3599,push_up
268,142,59.953033,84.297806,33.245647,170.02274,163.8821,145.15385,174.49515,push_up
268,143,54.312897,83.44338,31.484335,170.78789,163.71072,142.83258,173.25473,push_up
268,144,58.60302,83.87999,35.1379,173.78494,162.94731,143.10893,171.97919,push_up
268,145,55.80848,80.29587,35.867817,169.43448,164.7989,145.40935,172.4072,push_up
268,146,57.953777,82.495926,28.336245,169.09657,169.5972,141.4101,171.23264,push_up
268,147,58.684013,80.66312,33.37132,166.15974,165.08513,147.26004,171.02322,push_up
268,148,61.4049,84.52344,30.326237,159.80539,162.70552,145.94954,167.4596,push_up
268,149,62.48532,80.63835,25.501127,163.13528,171.20694,146.18341,160.8008,push_up
268,150,59.772293,80.07203,30.37465,161.21097,161.40115,141.634,161.26355,push_up
268,151,63.944965,77.64777,24.852736,166.1987,169.49911,138.68614,157.4768,push_up
268,152,65.495636,75.394875,32.128452,165.89099,161.25322,142.37204,151.95657,push_up
268,153,55.757862,72.054955,19.536356,169.59425,175.42435,136.18779,149.01941,push_up
268,154,55.827473,65.721535,34.055286,164.91673,163.29312,130.15417,141.19499,push_up
268,155,53.61678,68.88326,25.937449,165.86908,168.26099,127.97727,133.25005,push_up
268,156,49.541073,66.47513,31.711992,164.82953,166.78139,128.93825,133.74419,push_up
268,157,48.562428,66.96304,26.864574,174.9498,172.96864,125.51778,125.865654,push_up
268,158,47.818146,63.613182,38.225574,161.98761,162.66812,132.20186,119.28754,push_up
268,159,41.7207,62.182476,23.9878,174.80577,176.84265,121.419395,118.37321,push_up
268,160,36.767883,58.55148,23.169674,166.23288,178.75682,131.999,101.14636,push_up
268,161,32.715687,56.906975,43.502323,161.19466,130.3251,127.654236,91.137634,push_up
268,162,33.442635,40.699047,29.105661,175.75748,177.5004,118.16371,80.82693,push_up
268,163,22.352432,51.256645,27.863638,158.86787,172.19142,117.75002,91.0915,push_up
268,164,22.290947,43.84637,27.511618,169.96692,176.85165,120.68187,89.095406,push_up
268,165,21.815868,35.525887,27.409988,173.74994,177.78609,117.500885,99.75723,push_up
268,166,26.844872,26.782528,21.78359,175.777,176.05533,108.016785,91.20898,push_up
268,167,28.725756,25.229345,28.120901,177.45677,179.2734,103.29161,93.182625,push_up
268,168,25.841198,19.286783,25.299904,176.1583,175.57684,107.928894,103.20848,push_up
268,169,25.354757,18.824654,27.759274,174.32646,177.80518,115.413536,102.54143,push_up
268,170,27.897627,25.20092,24.798191,174.30724,179.01881,110.739,92.54232,push_up
268,171,28.7616,20.711643,27.29247,174.25027,171.32692,107.1517,89.30911,push_up
268,172,28.00177,17.308405,23.881355,176.33948,173.80327,109.170166,86.31449,push_up
268,173,29.513002,17.4433,20.877195,174.23097,175.6471,106.45735,89.848816,push_up
268,174,28.00521,20.718931,22.96978,172.11627,176.4504,108.638824,83.82465,push_up
268,175,23.945402,18.21278,31.997013,176.71864,176.57336,118.3303,94.28745,push_up
268,176,23.18904,20.54101,22.728432,172.68715,178.14955,115.89299,99.71346,push_up
268,177,22.396086,20.399101,22.694517,177.24472,177.4138,114.586784,93.60146,push_up
268,178,22.270985,23.999138,23.871407,175.65912,173.65479,116.90939,109.99223,push_up
268,179,26.094973,27.633585,22.798414,171.63391,178.23108,107.89053,105.345665,push_up
268,180,24.461279,26.300842,24.63066,174.74043,171.46895,115.5603,108.741234,push_up
268,181,19.851261,34.88927,24.787514,177.53136,174.64035,126.27817,97.741104,push_up
268,182,23.175428,42.61798,36.320984,169.13225,172.71179,119.90137,96.24981,push_up
268,183,22.914515,51.31462,26.800877,167.26424,177.35571,116.39565,86.82643,push_up
268,184,26.551197,62.747032,27.765213,159.95273,172.21573,122.87517,96.274765,push_up
268,185,44.302914,65.24424,41.897152,162.08482,151.91225,130.87332,87.95366,push_up
268,186,49.451714,66.35557,29.364555,161.64941,167.29852,124.64782,104.13164,push_up
268,187,48.423058,68.80692,27.140278,178.32565,179.0498,127.412476,105.86022,push_up
268,188,59.303448,65.31467,34.71803,166.8579,165.12842,130.16405,133.12212,push_up
268,189,57.688404,65.28111,28.84117,169.59204,172.15005,131.35196,134.69531,push_up
268,190,56.883728,71.37397,28.525944,173.63585,170.71146,129.81223,138.19006,push_up
268,191,58.242535,75.89324,28.904242,168.9212,170.47801,131.76033,156.09431,push_up
268,192,56.892876,74.682236,25.277224,166.99188,171.9572,139.01903,160.16391,push_up
268,193,60.08946,81.0812,28.361519,169.51913,172.11586,143.08588,166.46344,push_up
268,194,60.981564,80.56625,32.381012,165.72319,169.09343,149.5243,166.72229,push_up
268,195,58.740253,83.71996,33.129738,165.47627,164.10678,145.28178,170.43768,push_up
268,196,55.76975,84.64519,31.28801,168.26323,169.84369,142.14944,170.65865,push_up
268,197,56.933155,82.89765,31.239874,168.467,169.87842,141.9507,163.54158,push_up
268,198,57.74069,82.88559,29.289478,169.35526,170.55038,137.7265,167.10027,push_up
268,199,57.916454,82.29878,31.592741,171.3218,167.36696,142.44023,171.5276,push_up
268,200,57.149185,84.145,30.938635,170.07948,167.14929,141.16452,173.11319,push_up
268,201,60.051212,83.52353,30.845448,167.23087,167.434,143.34756,171.45515,push_up
